Driver,Team,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitInTime,PitOutTime,TrackStatus,Position,Deleted,season,race,session_type,lap_time_seconds,sector1_seconds,sector2_seconds,sector3_seconds,driver_median_lap,abs_delta_from_median
HAM,Mercedes,42.0,0 days 00:01:34.996000,0 days 00:00:30.426000,0 days 00:00:41.130000,0 days 00:00:23.440000,HARD,9.0,3.0,,,1,7.0,False,2024,Bahrain,R,94.996,30.426,41.13,23.44,96.666,1.6700000000000017
HAM,Mercedes,43.0,0 days 00:01:34.935000,0 days 00:00:30.437000,0 days 00:00:41.134000,0 days 00:00:23.364000,HARD,10.0,3.0,,,1,7.0,False,2024,Bahrain,R,94.935,30.437,41.134,23.364,96.666,1.7309999999999945
HAM,Mercedes,44.0,0 days 00:01:35.169000,0 days 00:00:30.494000,0 days 00:00:41.229000,0 days 00:00:23.446000,HARD,11.0,3.0,,,1,7.0,False,2024,Bahrain,R,95.169,30.494,41.229,23.446,96.666,1.4969999999999999
HAM,Mercedes,45.0,0 days 00:01:35.184000,0 days 00:00:30.483000,0 days 00:00:41.299000,0 days 00:00:23.402000,HARD,12.0,3.0,,,1,7.0,False,2024,Bahrain,R,95.184,30.483,41.299,23.402,96.666,1.4819999999999993
HAM,Mercedes,46.0,0 days 00:01:35.285000,0 days 00:00:30.569000,0 days 00:00:41.258000,0 days 00:00:23.458000,HARD,13.0,3.0,,,1,7.0,False,2024,Bahrain,R,95.285,30.569,41.258,23.458,96.666,1.3810000000000002
HAM,Mercedes,48.0,0 days 00:01:36.165000,0 days 00:00:30.691000,0 days 00:00:41.926000,0 days 00:00:23.548000,HARD,15.0,3.0,,,1,7.0,False,2024,Bahrain,R,96.165,30.691,41.926,23.548,96.666,0.5009999999999906
HAM,Mercedes,49.0,0 days 00:01:35.914000,0 days 00:00:30.616000,0 days 00:00:41.819000,0 days 00:00:23.479000,HARD,16.0,3.0,,,1,7.0,False,2024,Bahrain,R,95.914,30.616,41.819,23.479,96.666,0.7519999999999953
HAM,Mercedes,50.0,0 days 00:01:35.612000,0 days 00:00:30.655000,0 days 00:00:41.454000,0 days 00:00:23.503000,HARD,17.0,3.0,,,1,7.0,False,2024,Bahrain,R,95.612,30.655,41.454,23.503,96.666,1.054000000000002
HAM,Mercedes,51.0,0 days 00:01:35.532000,0 days 00:00:30.597000,0 days 00:00:41.403000,0 days 00:00:23.532000,HARD,18.0,3.0,,,1,7.0,False,2024,Bahrain,R,95.532,30.597,41.403,23.532,96.666,1.1340000000000003
HAM,Mercedes,52.0,0 days 00:01:35.479000,0 days 00:00:30.578000,0 days 00:00:41.382000,0 days 00:00:23.519000,HARD,19.0,3.0,,,1,7.0,False,2024,Bahrain,R,95.479,30.578,41.382,23.519,96.666,1.1869999999999976
HAM,Mercedes,53.0,0 days 00:01:35.550000,0 days 00:00:30.643000,0 days 00:00:41.252000,0 days 00:00:23.655000,HARD,20.0,3.0,,,1,7.0,False,2024,Bahrain,R,95.55,30.643,41.252,23.655,96.666,1.1159999999999997
HAM,Mercedes,54.0,0 days 00:01:35.974000,0 days 00:00:30.792000,0 days 00:00:41.706000,0 days 00:00:23.476000,HARD,21.0,3.0,,,1,7.0,False,2024,Bahrain,R,95.974,30.792,41.706,23.476,96.666,0.6919999999999931
HAM,Mercedes,55.0,0 days 00:01:35.633000,0 days 00:00:30.602000,0 days 00:00:41.487000,0 days 00:00:23.544000,HARD,22.0,3.0,,,1,7.0,False,2024,Bahrain,R,95.633,30.602,41.487,23.544,96.666,1.0330000000000013
HAM,Mercedes,56.0,0 days 00:01:35.706000,0 days 00:00:30.597000,0 days 00:00:41.564000,0 days 00:00:23.545000,HARD,23.0,3.0,,,1,7.0,False,2024,Bahrain,R,95.706,30.597,41.564,23.545,96.666,0.9599999999999937
HAM,Mercedes,57.0,0 days 00:01:36.138000,0 days 00:00:30.687000,0 days 00:00:41.847000,0 days 00:00:23.604000,HARD,24.0,3.0,,,1,7.0,False,2024,Bahrain,R,96.138,30.687,41.847,23.604,96.666,0.5279999999999916
PIA,McLaren,1.0,0 days 00:01:42.523000,,0 days 00:00:43.573000,0 days 00:00:24.140000,SOFT,4.0,1.0,,,12,8.0,False,2024,Bahrain,R,102.523,,43.573,24.14,96.7645,5.758499999999998
PIA,McLaren,2.0,0 days 00:01:38.382000,0 days 00:00:31.429000,0 days 00:00:42.789000,0 days 00:00:24.164000,SOFT,5.0,1.0,,,1,8.0,False,2024,Bahrain,R,98.382,31.429,42.789,24.164,96.7645,1.6175000000000068
PIA,McLaren,3.0,0 days 00:01:38.258000,0 days 00:00:31.147000,0 days 00:00:42.993000,0 days 00:00:24.118000,SOFT,6.0,1.0,,,1,8.0,False,2024,Bahrain,R,98.258,31.147,42.993,24.118,96.7645,1.4934999999999974
PIA,McLaren,4.0,0 days 00:01:37.897000,0 days 00:00:31.113000,0 days 00:00:42.572000,0 days 00:00:24.212000,SOFT,7.0,1.0,,,1,8.0,False,2024,Bahrain,R,97.897,31.113,42.572,24.212,96.7645,1.1325000000000074
PIA,McLaren,5.0,0 days 00:01:37.859000,0 days 00:00:30.894000,0 days 00:00:42.780000,0 days 00:00:24.185000,SOFT,8.0,1.0,,,1,7.0,False,2024,Bahrain,R,97.859,30.894,42.78,24.185,96.7645,1.0944999999999965
PIA,McLaren,6.0,0 days 00:01:37.955000,0 days 00:00:31.412000,0 days 00:00:42.350000,0 days 00:00:24.193000,SOFT,9.0,1.0,,,1,7.0,False,2024,Bahrain,R,97.955,31.412,42.35,24.193,96.7645,1.1905000000000001
PIA,McLaren,7.0,0 days 00:01:37.984000,0 days 00:00:31.164000,0 days 00:00:42.581000,0 days 00:00:24.239000,SOFT,10.0,1.0,,,1,7.0,False,2024,Bahrain,R,97.984,31.164,42.581,24.239,96.7645,1.2194999999999965
PIA,McLaren,8.0,0 days 00:01:37.956000,0 days 00:00:31.179000,0 days 00:00:42.533000,0 days 00:00:24.244000,SOFT,11.0,1.0,,,1,7.0,False,2024,Bahrain,R,97.956,31.179,42.533,24.244,96.7645,1.1915000000000049
PIA,McLaren,9.0,0 days 00:01:38.096000,0 days 00:00:31.211000,0 days 00:00:42.534000,0 days 00:00:24.351000,SOFT,12.0,1.0,,,1,7.0,False,2024,Bahrain,R,98.096,31.211,42.534,24.351,96.7645,1.3315000000000055
PIA,McLaren,10.0,0 days 00:01:38.073000,0 days 00:00:31.294000,0 days 00:00:42.462000,0 days 00:00:24.317000,SOFT,13.0,1.0,,,12,7.0,False,2024,Bahrain,R,98.073,31.294,42.462,24.317,96.7645,1.3084999999999951
PIA,McLaren,11.0,0 days 00:01:38.397000,0 days 00:00:31.276000,0 days 00:00:42.727000,0 days 00:00:24.394000,SOFT,14.0,1.0,,,1,7.0,False,2024,Bahrain,R,98.397,31.276,42.727,24.394,96.7645,1.6325000000000074
PIA,McLaren,14.0,0 days 00:01:36.796000,0 days 00:00:30.920000,0 days 00:00:42.057000,0 days 00:00:23.819000,HARD,2.0,2.0,,,1,10.0,False,2024,Bahrain,R,96.796,30.92,42.057,23.819,96.7645,0.0315000000000083
PIA,McLaren,15.0,0 days 00:01:36.823000,0 days 00:00:31.008000,0 days 00:00:41.928000,0 days 00:00:23.887000,HARD,3.0,2.0,,,1,9.0,False,2024,Bahrain,R,96.823,31.008,41.928,23.887,96.7645,0.05849999999999511
PIA,McLaren,16.0,0 days 00:01:36.427000,0 days 00:00:30.706000,0 days 00:00:41.849000,0 days 00:00:23.872000,HARD,4.0,2.0,,,1,7.0,False,2024,Bahrain,R,96.427,30.706,41.849,23.872,96.7645,0.3374999999999915
PIA,McLaren,17.0,0 days 00:01:36.872000,0 days 00:00:30.863000,0 days 00:00:42.130000,0 days 00:00:23.879000,HARD,5.0,2.0,,,1,7.0,False,2024,Bahrain,R,96.872,30.863,42.13,23.879,96.7645,0.1075000000000017
PIA,McLaren,18.0,0 days 00:01:37.095000,0 days 00:00:30.958000,0 days 00:00:42.150000,0 days 00:00:23.987000,HARD,6.0,2.0,,,1,7.0,False,2024,Bahrain,R,97.095,30.958,42.15,23.987,96.7645,0.3305000000000007
PIA,McLaren,19.0,0 days 00:01:36.577000,0 days 00:00:30.840000,0 days 00:00:41.863000,0 days 00:00:23.874000,HARD,7.0,2.0,,,1,7.0,False,2024,Bahrain,R,96.577,30.84,41.863,23.874,96.7645,0.1875
PIA,McLaren,20.0,0 days 00:01:36.644000,0 days 00:00:30.982000,0 days 00:00:41.794000,0 days 00:00:23.868000,HARD,8.0,2.0,,,1,7.0,False,2024,Bahrain,R,96.644,30.982,41.794,23.868,96.7645,0.12049999999999272
PIA,McLaren,21.0,0 days 00:01:36.733000,0 days 00:00:30.904000,0 days 00:00:41.943000,0 days 00:00:23.886000,HARD,9.0,2.0,,,1,7.0,False,2024,Bahrain,R,96.733,30.904,41.943,23.886,96.7645,0.03149999999999409
PIA,McLaren,22.0,0 days 00:01:36.555000,0 days 00:00:30.870000,0 days 00:00:41.812000,0 days 00:00:23.873000,HARD,10.0,2.0,,,1,7.0,False,2024,Bahrain,R,96.555,30.87,41.812,23.873,96.7645,0.20949999999999136
PIA,McLaren,23.0,0 days 00:01:36.680000,0 days 00:00:30.953000,0 days 00:00:41.883000,0 days 00:00:23.844000,HARD,11.0,2.0,,,1,7.0,False,2024,Bahrain,R,96.68,30.953,41.883,23.844,96.7645,0.08449999999999136
PIA,McLaren,24.0,0 days 00:01:36.884000,0 days 00:00:31.104000,0 days 00:00:41.813000,0 days 00:00:23.967000,HARD,12.0,2.0,,,1,7.0,False,2024,Bahrain,R,96.884,31.104,41.813,23.967,96.7645,0.11950000000000216
PIA,McLaren,25.0,0 days 00:01:37.008000,0 days 00:00:31.017000,0 days 00:00:42.028000,0 days 00:00:23.963000,HARD,13.0,2.0,,,1,7.0,False,2024,Bahrain,R,97.008,31.017,42.028,23.963,96.7645,0.24349999999999739
PIA,McLaren,26.0,0 days 00:01:36.882000,0 days 00:00:30.940000,0 days 00:00:42.004000,0 days 00:00:23.938000,HARD,14.0,2.0,,,1,7.0,False,2024,Bahrain,R,96.882,30.94,42.004,23.938,96.7645,0.11750000000000682
PIA,McLaren,27.0,0 days 00:01:36.905000,0 days 00:00:31.034000,0 days 00:00:41.892000,0 days 00:00:23.979000,HARD,15.0,2.0,,,1,7.0,False,2024,Bahrain,R,96.905,31.034,41.892,23.979,96.7645,0.14050000000000296
PIA,McLaren,28.0,0 days 00:01:36.905000,0 days 00:00:31.028000,0 days 00:00:41.888000,0 days 00:00:23.989000,HARD,16.0,2.0,,,1,7.0,False,2024,Bahrain,R,96.905,31.028,41.888,23.989,96.7645,0.14050000000000296
PIA,McLaren,29.0,0 days 00:01:37.179000,0 days 00:00:31.070000,0 days 00:00:42.068000,0 days 00:00:24.041000,HARD,17.0,2.0,,,1,7.0,False,2024,Bahrain,R,97.179,31.07,42.068,24.041,96.7645,0.41450000000000387
PIA,McLaren,30.0,0 days 00:01:37.177000,0 days 00:00:31.020000,0 days 00:00:42.067000,0 days 00:00:24.090000,HARD,18.0,2.0,,,1,7.0,False,2024,Bahrain,R,97.177,31.02,42.067,24.09,96.7645,0.4125000000000085
PIA,McLaren,31.0,0 days 00:01:37.570000,0 days 00:00:30.979000,0 days 00:00:42.516000,0 days 00:00:24.075000,HARD,19.0,2.0,,,1,7.0,False,2024,Bahrain,R,97.57,30.979,42.516,24.075,96.7645,0.805499999999995
PIA,McLaren,32.0,0 days 00:01:37.163000,0 days 00:00:30.956000,0 days 00:00:42.200000,0 days 00:00:24.007000,HARD,20.0,2.0,,,1,6.0,False,2024,Bahrain,R,97.163,30.956,42.2,24.007,96.7645,0.3984999999999985
PIA,McLaren,33.0,0 days 00:01:37.088000,0 days 00:00:31.023000,0 days 00:00:42.039000,0 days 00:00:24.026000,HARD,21.0,2.0,,,1,6.0,False,2024,Bahrain,R,97.088,31.023,42.039,24.026,96.7645,0.3234999999999957
PIA,McLaren,36.0,0 days 00:01:35.153000,0 days 00:00:30.577000,0 days 00:00:41.125000,0 days 00:00:23.451000,HARD,2.0,3.0,,,1,9.0,False,2024,Bahrain,R,95.153,30.577,41.125,23.451,96.7645,1.6114999999999924
PIA,McLaren,39.0,0 days 00:01:34.983000,0 days 00:00:30.196000,0 days 00:00:41.091000,0 days 00:00:23.696000,HARD,5.0,3.0,,,1,9.0,False,2024,Bahrain,R,94.983,30.196,41.091,23.696,96.7645,1.781499999999994
PIA,McLaren,40.0,0 days 00:01:35.005000,0 days 00:00:30.329000,0 days 00:00:41.070000,0 days 00:00:23.606000,HARD,6.0,3.0,,,1,8.0,False,2024,Bahrain,R,95.005,30.329,41.07,23.606,96.7645,1.7595000000000027
PIA,McLaren,41.0,0 days 00:01:35.109000,0 days 00:00:30.504000,0 days 00:00:41.055000,0 days 00:00:23.550000,HARD,7.0,3.0,,,1,8.0,False,2024,Bahrain,R,95.109,30.504,41.055,23.55,96.7645,1.6555000000000035
PIA,McLaren,42.0,0 days 00:01:35.341000,0 days 00:00:30.605000,0 days 00:00:41.210000,0 days 00:00:23.526000,HARD,8.0,3.0,,,1,8.0,False,2024,Bahrain,R,95.341,30.605,41.21,23.526,96.7645,1.4235000000000042
PIA,McLaren,43.0,0 days 00:01:35.258000,0 days 00:00:30.520000,0 days 00:00:41.188000,0 days 00:00:23.550000,HARD,9.0,3.0,,,1,8.0,False,2024,Bahrain,R,95.258,30.52,41.188,23.55,96.7645,1.5065000000000026
PIA,McLaren,44.0,0 days 00:01:35.238000,0 days 00:00:30.489000,0 days 00:00:41.161000,0 days 00:00:23.588000,HARD,10.0,3.0,,,1,8.0,False,2024,Bahrain,R,95.238,30.489,41.161,23.588,96.7645,1.5264999999999986
PIA,McLaren,45.0,0 days 00:01:35.306000,0 days 00:00:30.589000,0 days 00:00:41.140000,0 days 00:00:23.577000,HARD,11.0,3.0,,,1,8.0,False,2024,Bahrain,R,95.306,30.589,41.14,23.577,96.7645,1.4585000000000008
PIA,McLaren,46.0,0 days 00:01:35.296000,0 days 00:00:30.594000,0 days 00:00:41.178000,0 days 00:00:23.524000,HARD,12.0,3.0,,,1,8.0,False,2024,Bahrain,R,95.296,30.594,41.178,23.524,96.7645,1.4684999999999917
PIA,McLaren,47.0,0 days 00:01:35.376000,0 days 00:00:30.504000,0 days 00:00:41.194000,0 days 00:00:23.678000,HARD,13.0,3.0,,,1,8.0,False,2024,Bahrain,R,95.376,30.504,41.194,23.678,96.7645,1.3884999999999934
PIA,McLaren,48.0,0 days 00:01:35.702000,0 days 00:00:30.651000,0 days 00:00:41.365000,0 days 00:00:23.686000,HARD,14.0,3.0,,,1,8.0,False,2024,Bahrain,R,95.702,30.651,41.365,23.686,96.7645,1.0625
PIA,McLaren,49.0,0 days 00:01:35.653000,0 days 00:00:30.619000,0 days 00:00:41.313000,0 days 00:00:23.721000,HARD,15.0,3.0,,,1,8.0,False,2024,Bahrain,R,95.653,30.619,41.313,23.721,96.7645,1.1114999999999924
PIA,McLaren,51.0,0 days 00:01:35.800000,0 days 00:00:30.740000,0 days 00:00:41.312000,0 days 00:00:23.748000,HARD,17.0,3.0,,,1,8.0,False,2024,Bahrain,R,95.8,30.74,41.312,23.748,96.7645,0.964500000000001
PIA,McLaren,52.0,0 days 00:01:36.024000,0 days 00:00:30.765000,0 days 00:00:41.526000,0 days 00:00:23.733000,HARD,18.0,3.0,,,1,8.0,False,2024,Bahrain,R,96.024,30.765,41.526,23.733,96.7645,0.7404999999999973
PIA,McLaren,53.0,0 days 00:01:35.739000,0 days 00:00:30.770000,0 days 00:00:41.299000,0 days 00:00:23.670000,HARD,19.0,3.0,,,1,8.0,False,2024,Bahrain,R,95.739,30.77,41.299,23.67,96.7645,1.0254999999999939
PIA,McLaren,54.0,0 days 00:01:36.107000,0 days 00:00:30.976000,0 days 00:00:41.431000,0 days 00:00:23.700000,HARD,20.0,3.0,,,1,8.0,False,2024,Bahrain,R,96.107,30.976,41.431,23.7,96.7645,0.6574999999999989
PIA,McLaren,55.0,0 days 00:01:35.973000,0 days 00:00:30.879000,0 days 00:00:41.373000,0 days 00:00:23.721000,HARD,21.0,3.0,,,1,8.0,False,2024,Bahrain,R,95.973,30.879,41.373,23.721,96.7645,0.7914999999999992
PIA,McLaren,56.0,0 days 00:01:36.100000,0 days 00:00:30.820000,0 days 00:00:41.515000,0 days 00:00:23.765000,HARD,22.0,3.0,,,1,8.0,False,2024,Bahrain,R,96.1,30.82,41.515,23.765,96.7645,0.6645000000000039
PIA,McLaren,57.0,0 days 00:01:35.920000,0 days 00:00:30.738000,0 days 00:00:41.401000,0 days 00:00:23.781000,HARD,23.0,3.0,,,1,8.0,False,2024,Bahrain,R,95.92,30.738,41.401,23.781,96.7645,0.8444999999999965
ALO,Aston Martin,1.0,0 days 00:01:41.679000,,0 days 00:00:43.268000,0 days 00:00:24.162000,SOFT,4.0,1.0,,,12,6.0,False,2024,Bahrain,R,101.679,,43.268,24.162,97.202,4.477000000000004
ALO,Aston Martin,2.0,0 days 00:01:38.020000,0 days 00:00:31.203000,0 days 00:00:42.896000,0 days 00:00:23.921000,SOFT,5.0,1.0,,,1,6.0,False,2024,Bahrain,R,98.02,31.203,42.896,23.921,97.202,0.8179999999999978
ALO,Aston Martin,3.0,0 days 00:01:39.046000,0 days 00:00:32.068000,0 days 00:00:42.719000,0 days 00:00:24.259000,SOFT,6.0,1.0,,,1,7.0,False,2024,Bahrain,R,99.046,32.068,42.719,24.259,97.202,1.8440000000000083
ALO,Aston Martin,4.0,0 days 00:01:37.776000,0 days 00:00:30.951000,0 days 00:00:42.580000,0 days 00:00:24.245000,SOFT,7.0,1.0,,,1,7.0,False,2024,Bahrain,R,97.776,30.951,42.58,24.245,97.202,0.5739999999999981
ALO,Aston Martin,5.0,0 days 00:01:39.292000,0 days 00:00:32.063000,0 days 00:00:42.806000,0 days 00:00:24.423000,SOFT,8.0,1.0,,,1,8.0,False,2024,Bahrain,R,99.292,32.063,42.806,24.423,97.202,2.0900000000000034
ALO,Aston Martin,6.0,0 days 00:01:38.053000,0 days 00:00:31.076000,0 days 00:00:42.676000,0 days 00:00:24.301000,SOFT,9.0,1.0,,,1,8.0,False,2024,Bahrain,R,98.053,31.076,42.676,24.301,97.202,0.8509999999999991
ALO,Aston Martin,7.0,0 days 00:01:38.008000,0 days 00:00:30.905000,0 days 00:00:42.700000,0 days 00:00:24.403000,SOFT,10.0,1.0,,,1,8.0,False,2024,Bahrain,R,98.008,30.905,42.7,24.403,97.202,0.8059999999999974
ALO,Aston Martin,8.0,0 days 00:01:38.103000,0 days 00:00:31.024000,0 days 00:00:42.689000,0 days 00:00:24.390000,SOFT,11.0,1.0,,,1,8.0,False,2024,Bahrain,R,98.103,31.024,42.689,24.39,97.202,0.9009999999999962
ALO,Aston Martin,9.0,0 days 00:01:38.896000,0 days 00:00:31.464000,0 days 00:00:43.036000,0 days 00:00:24.396000,SOFT,12.0,1.0,,,1,8.0,False,2024,Bahrain,R,98.896,31.464,43.036,24.396,97.202,1.6940000000000026
ALO,Aston Martin,10.0,0 days 00:01:39.325000,0 days 00:00:31.635000,0 days 00:00:43.162000,0 days 00:00:24.528000,SOFT,13.0,1.0,,,12,9.0,False,2024,Bahrain,R,99.325,31.635,43.162,24.528,97.202,2.1230000000000047
ALO,Aston Martin,11.0,0 days 00:01:38.554000,0 days 00:00:31.043000,0 days 00:00:42.972000,0 days 00:00:24.539000,SOFT,14.0,1.0,,,1,9.0,False,2024,Bahrain,R,98.554,31.043,42.972,24.539,97.202,1.3520000000000039
ALO,Aston Martin,12.0,0 days 00:01:38.543000,0 days 00:00:30.932000,0 days 00:00:43.035000,0 days 00:00:24.576000,SOFT,15.0,1.0,,,1,6.0,False,2024,Bahrain,R,98.543,30.932,43.035,24.576,97.202,1.3410000000000082
ALO,Aston Martin,13.0,0 days 00:01:38.587000,0 days 00:00:31.446000,0 days 00:00:42.808000,0 days 00:00:24.333000,SOFT,16.0,1.0,,,1,4.0,False,2024,Bahrain,R,98.587,31.446,42.808,24.333,97.202,1.3850000000000051
ALO,Aston Martin,14.0,0 days 00:01:38.612000,0 days 00:00:31.516000,0 days 00:00:42.741000,0 days 00:00:24.355000,SOFT,17.0,1.0,,,1,3.0,False,2024,Bahrain,R,98.612,31.516,42.741,24.355,97.202,1.4099999999999966
ALO,Aston Martin,17.0,0 days 00:01:36.970000,0 days 00:00:30.546000,0 days 00:00:42.572000,0 days 00:00:23.852000,HARD,2.0,2.0,,,1,9.0,False,2024,Bahrain,R,96.97,30.546,42.572,23.852,97.202,0.23199999999999932
ALO,Aston Martin,18.0,0 days 00:01:37.361000,0 days 00:00:31.136000,0 days 00:00:42.381000,0 days 00:00:23.844000,HARD,3.0,2.0,,,1,9.0,False,2024,Bahrain,R,97.361,31.136,42.381,23.844,97.202,0.15900000000000603
ALO,Aston Martin,19.0,0 days 00:01:37.072000,0 days 00:00:30.967000,0 days 00:00:42.236000,0 days 00:00:23.869000,HARD,4.0,2.0,,,1,9.0,False,2024,Bahrain,R,97.072,30.967,42.236,23.869,97.202,0.12999999999999545
ALO,Aston Martin,20.0,0 days 00:01:37.357000,0 days 00:00:31.080000,0 days 00:00:42.304000,0 days 00:00:23.973000,HARD,5.0,2.0,,,1,9.0,False,2024,Bahrain,R,97.357,31.08,42.304,23.973,97.202,0.15500000000000114
ALO,Aston Martin,21.0,0 days 00:01:37.342000,0 days 00:00:30.978000,0 days 00:00:42.385000,0 days 00:00:23.979000,HARD,6.0,2.0,,,1,9.0,False,2024,Bahrain,R,97.342,30.978,42.385,23.979,97.202,0.14000000000000057
ALO,Aston Martin,22.0,0 days 00:01:37.122000,0 days 00:00:30.882000,0 days 00:00:42.371000,0 days 00:00:23.869000,HARD,7.0,2.0,,,1,9.0,False,2024,Bahrain,R,97.122,30.882,42.371,23.869,97.202,0.0799999999999983
ALO,Aston Martin,23.0,0 days 00:01:37.265000,0 days 00:00:30.946000,0 days 00:00:42.451000,0 days 00:00:23.868000,HARD,8.0,2.0,,,1,9.0,False,2024,Bahrain,R,97.265,30.946,42.451,23.868,97.202,0.06300000000000239
ALO,Aston Martin,24.0,0 days 00:01:37.046000,0 days 00:00:30.836000,0 days 00:00:42.303000,0 days 00:00:23.907000,HARD,9.0,2.0,,,1,9.0,False,2024,Bahrain,R,97.046,30.836,42.303,23.907,97.202,0.1559999999999917
ALO,Aston Martin,25.0,0 days 00:01:37.179000,0 days 00:00:30.925000,0 days 00:00:42.232000,0 days 00:00:24.022000,HARD,10.0,2.0,,,1,9.0,False,2024,Bahrain,R,97.179,30.925,42.232,24.022,97.202,0.022999999999996135
ALO,Aston Martin,26.0,0 days 00:01:37.638000,0 days 00:00:31.295000,0 days 00:00:42.393000,0 days 00:00:23.950000,HARD,11.0,2.0,,,1,9.0,False,2024,Bahrain,R,97.638,31.295,42.393,23.95,97.202,0.43600000000000705
ALO,Aston Martin,27.0,0 days 00:01:36.945000,0 days 00:00:31,0 days 00:00:42.032000,0 days 00:00:23.913000,HARD,12.0,2.0,,,1,9.0,False,2024,Bahrain,R,96.945,31.0,42.032,23.913,97.202,0.257000000000005
ALO,Aston Martin,28.0,0 days 00:01:37.256000,0 days 00:00:31.091000,0 days 00:00:42.208000,0 days 00:00:23.957000,HARD,13.0,2.0,,,1,9.0,False,2024,Bahrain,R,97.256,31.091,42.208,23.957,97.202,0.054000000000002046
ALO,Aston Martin,29.0,0 days 00:01:37.104000,0 days 00:00:30.948000,0 days 00:00:42.237000,0 days 00:00:23.919000,HARD,14.0,2.0,,,1,9.0,False,2024,Bahrain,R,97.104,30.948,42.237,23.919,97.202,0.09799999999999898
ALO,Aston Martin,30.0,0 days 00:01:36.982000,0 days 00:00:30.976000,0 days 00:00:42.050000,0 days 00:00:23.956000,HARD,15.0,2.0,,,1,9.0,False,2024,Bahrain,R,96.982,30.976,42.05,23.956,97.202,0.21999999999999886
ALO,Aston Martin,31.0,0 days 00:01:36.957000,0 days 00:00:30.866000,0 days 00:00:42.192000,0 days 00:00:23.899000,HARD,16.0,2.0,,,1,9.0,False,2024,Bahrain,R,96.957,30.866,42.192,23.899,97.202,0.24500000000000455
ALO,Aston Martin,32.0,0 days 00:01:37.056000,0 days 00:00:31.023000,0 days 00:00:42,0 days 00:00:24.033000,HARD,17.0,2.0,,,1,8.0,False,2024,Bahrain,R,97.056,31.023,42.0,24.033,97.202,0.1460000000000008
ALO,Aston Martin,33.0,0 days 00:01:37.202000,0 days 00:00:31.106000,0 days 00:00:42.136000,0 days 00:00:23.960000,HARD,18.0,2.0,,,1,8.0,False,2024,Bahrain,R,97.202,31.106,42.136,23.96,97.202,0.0
ALO,Aston Martin,34.0,0 days 00:01:37.601000,0 days 00:00:31.211000,0 days 00:00:42.330000,0 days 00:00:24.060000,HARD,19.0,2.0,,,1,7.0,False,2024,Bahrain,R,97.601,31.211,42.33,24.06,97.202,0.3990000000000009
ALO,Aston Martin,35.0,0 days 00:01:37.273000,0 days 00:00:31.078000,0 days 00:00:42.219000,0 days 00:00:23.976000,HARD,20.0,2.0,,,1,5.0,False,2024,Bahrain,R,97.273,31.078,42.219,23.976,97.202,0.07099999999999795
ALO,Aston Martin,36.0,0 days 00:01:38.343000,0 days 00:00:31.245000,0 days 00:00:42.631000,0 days 00:00:24.467000,HARD,21.0,2.0,,,1,7.0,False,2024,Bahrain,R,98.343,31.245,42.631,24.467,97.202,1.1410000000000053
ALO,Aston Martin,37.0,0 days 00:01:36.799000,0 days 00:00:30.500000,0 days 00:00:42.284000,0 days 00:00:24.015000,HARD,22.0,2.0,,,1,7.0,False,2024,Bahrain,R,96.799,30.5,42.284,24.015,97.202,0.4029999999999916
ALO,Aston Martin,38.0,0 days 00:01:37.297000,0 days 00:00:30.952000,0 days 00:00:42.212000,0 days 00:00:24.133000,HARD,23.0,2.0,,,1,7.0,False,2024,Bahrain,R,97.297,30.952,42.212,24.133,97.202,0.09499999999999886
ALO,Aston Martin,39.0,0 days 00:01:37.946000,0 days 00:00:31.253000,0 days 00:00:42.438000,0 days 00:00:24.255000,HARD,24.0,2.0,,,1,8.0,False,2024,Bahrain,R,97.946,31.253,42.438,24.255,97.202,0.7439999999999998
ALO,Aston Martin,40.0,0 days 00:01:38.061000,0 days 00:00:31.525000,0 days 00:00:42.360000,0 days 00:00:24.176000,HARD,25.0,2.0,,,1,9.0,False,2024,Bahrain,R,98.061,31.525,42.36,24.176,97.202,0.8590000000000089
ALO,Aston Martin,43.0,0 days 00:01:35.107000,0 days 00:00:30.517000,0 days 00:00:41.055000,0 days 00:00:23.535000,HARD,2.0,3.0,,,1,11.0,False,2024,Bahrain,R,95.107,30.517,41.055,23.535,97.202,2.094999999999999
ALO,Aston Martin,44.0,0 days 00:01:34.981000,0 days 00:00:30.334000,0 days 00:00:41.382000,0 days 00:00:23.265000,HARD,3.0,3.0,,,1,10.0,False,2024,Bahrain,R,94.981,30.334,41.382,23.265,97.202,2.2210000000000036
ALO,Aston Martin,45.0,0 days 00:01:34.872000,0 days 00:00:30.536000,0 days 00:00:41.011000,0 days 00:00:23.325000,HARD,4.0,3.0,,,1,10.0,False,2024,Bahrain,R,94.872,30.536,41.011,23.325,97.202,2.3299999999999983
ALO,Aston Martin,46.0,0 days 00:01:35.126000,0 days 00:00:30.468000,0 days 00:00:41.232000,0 days 00:00:23.426000,HARD,5.0,3.0,,,1,10.0,False,2024,Bahrain,R,95.126,30.468,41.232,23.426,97.202,2.0759999999999934
ALO,Aston Martin,47.0,0 days 00:01:35.225000,0 days 00:00:30.596000,0 days 00:00:41.183000,0 days 00:00:23.446000,HARD,6.0,3.0,,,1,10.0,False,2024,Bahrain,R,95.225,30.596,41.183,23.446,97.202,1.9770000000000039
