race,season,lap,driver,team,actual_position,current_compound,tire_age,stops_made,gap_to_leader_seconds,gap_to_ahead_seconds,gap_to_behind_seconds,projected_total_time_if_pit_now,projected_total_time_if_stay_out,pit_now_gain_seconds,projected_finish_if_pit_now,projected_finish_if_stay_out,overtake_probability_if_pit_now,overtake_probability_if_stay_out,best_action_now,actual_first_pit_lap,model_first_pit_now_lap,confirmed_first_pit_call_lap,first_pit_lap_error,confirmed_first_pit_lap_error,first_stop_signal_status,confirmed_signal_status,recommendation_reason
Japan,2026,3,BOT,Cadillac,22,HARD,3,0,3.1200000000000045,1.070999999999998,999.0,5140.414709500001,5084.992,-55.422709500000565,22,22,0.9,0.29606666666666587,stay_out,25.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -55.42s, pit recovery probability: 0.90, stay-out overtake probability: 0.30. Undercut/cover pressure: 0.18s."
Japan,2026,4,PIA,McLaren,1,MEDIUM,4,0,89.17099999999994,0.0,1.5819999999999936,4840.714765199999,4811.205800000001,-29.508965199998784,7,3,0.23162857142857257,0.6246,stay_out,19.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -29.51s, pit recovery probability: 0.23, stay-out overtake probability: 0.62. Undercut/cover pressure: 0.13s."
Japan,2026,4,RUS,Mercedes,2,MEDIUM,4,0,90.75299999999993,1.5819999999999936,1.0880000000000223,4812.5342958,4783.465699999999,-29.068595800001276,6,3,0.22877142857142974,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -29.07s, pit recovery probability: 0.23, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.33s."
Japan,2026,4,LEC,Ferrari,3,MEDIUM,4,0,91.84099999999995,1.0880000000000223,0.8410000000000082,4857.525378599999,4828.775600000001,-28.749778599998535,8,6,0.22591428571428684,0.31960000000000094,stay_out,18.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -28.75s, pit recovery probability: 0.23, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.41s."
Japan,2026,4,NOR,McLaren,4,MEDIUM,4,0,92.68199999999996,0.8410000000000082,0.4549999999999841,4855.3705375,4826.9355,-28.435037500000362,8,6,0.223057142857144,0.31960000000000094,stay_out,17.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -28.44s, pit recovery probability: 0.22, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.49s."
Japan,2026,4,ANT,Mercedes,5,MEDIUM,4,0,93.13699999999994,0.4549999999999841,0.7630000000000337,4770.0487493,4741.845399999999,-28.20334930000081,5,3,0.22020000000000117,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -28.20s, pit recovery probability: 0.22, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.48s."
Japan,2026,4,HAM,Ferrari,6,MEDIUM,4,0,93.89999999999998,0.7630000000000337,1.7139999999999986,4795.2816639,4767.1553,-28.126363899999888,6,4,0.21734285714285828,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -28.13s, pit recovery probability: 0.22, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.32s."
Japan,2026,4,GAS,Alpine,7,MEDIUM,4,0,95.61399999999998,1.7139999999999986,2.3109999999999786,4835.6262776,4807.5652,-28.061077600000317,9,5,0.21448571428571545,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -28.06s, pit recovery probability: 0.21, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.15s."
Japan,2026,4,LIN,Racing Bulls,8,MEDIUM,4,0,97.92499999999995,2.3109999999999786,0.5160000000000196,4922.2059071,4894.5751,-27.63080710000031,15,12,0.21162857142857255,0.31960000000000094,stay_out,19.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -27.63s, pit recovery probability: 0.21, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.34s."
Japan,2026,4,VER,Red Bull Racing,9,MEDIUM,4,0,98.44099999999997,0.5160000000000196,0.9949999999999477,4835.574669,4808.285,-27.289668999999776,10,7,0.20877142857142972,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -27.29s, pit recovery probability: 0.21, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.44s."
Japan,2026,4,OCO,Haas F1 Team,10,MEDIUM,4,0,99.43599999999992,0.9949999999999477,1.1470000000000482,4899.6630017,4872.385,-27.27800169999955,15,10,0.20591428571428683,0.31960000000000094,stay_out,20.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -27.28s, pit recovery probability: 0.21, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.38s."
Japan,2026,4,HAD,Red Bull Racing,11,MEDIUM,4,0,100.58299999999997,1.1470000000000482,1.3149999999999977,4911.950650500001,4884.635,-27.31565050000063,16,12,0.203057142857144,0.31960000000000094,stay_out,20.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -27.32s, pit recovery probability: 0.20, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.34s."
Japan,2026,4,LAW,Racing Bulls,12,MEDIUM,4,0,101.89799999999997,1.3149999999999977,1.051999999999964,4848.1300747000005,4820.835,-27.29507470000044,12,9,0.20020000000000115,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -27.30s, pit recovery probability: 0.20, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.36s."
Japan,2026,4,COL,Alpine,13,MEDIUM,4,0,102.94999999999993,1.051999999999964,0.9600000000000364,4929.14247,4901.885,-27.257469999999557,18,15,0.19734285714285826,0.31960000000000094,stay_out,18.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -27.26s, pit recovery probability: 0.20, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.40s."
Japan,2026,4,BEA,Haas F1 Team,14,MEDIUM,4,0,103.90999999999997,0.9600000000000364,0.9350000000000023,4917.180311,4889.9349999999995,-27.245311000000584,18,14,0.19448571428571543,0.31960000000000094,stay_out,17.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -27.25s, pit recovery probability: 0.19, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.41s."
Japan,2026,4,BOR,Audi,15,MEDIUM,4,0,104.84499999999997,0.9350000000000023,0.950999999999965,4903.5801661000005,4876.335000000001,-27.24516609999955,17,13,0.1916285714285726,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -27.25s, pit recovery probability: 0.19, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.41s."
Japan,2026,4,SAI,Williams,16,MEDIUM,4,0,105.79599999999994,0.950999999999965,0.0,4921.0963695,4893.635,-27.46136949999982,18,15,0.1887714285714297,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -27.46s, pit recovery probability: 0.19, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.19s."
Japan,2026,4,HUL,Audi,17,MEDIUM,4,0,0.0,0.0,1.77699999999993,4915.5397922,4887.985,-27.55479220000052,19,15,0.18591428571428686,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -27.55s, pit recovery probability: 0.19, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.10s."
Japan,2026,4,ALB,Williams,18,MEDIUM,4,0,1.77699999999993,1.77699999999993,1.2150000000000318,4933.9963255,4906.635,-27.36132550000002,20,18,0.21259047619047555,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -27.36s, pit recovery probability: 0.21, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.29s."
Japan,2026,4,PER,Cadillac,19,MEDIUM,4,0,2.991999999999962,1.2150000000000318,1.433999999999969,4948.773569900001,4921.435,-27.338569900000948,20,19,0.2202095238095232,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -27.34s, pit recovery probability: 0.22, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.32s."
Japan,2026,4,ALO,Aston Martin,20,MEDIUM,4,0,4.425999999999931,1.433999999999969,0.0,4995.942013,4968.435,-27.50701299999946,22,20,0.22782857142857083,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -27.51s, pit recovery probability: 0.23, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.15s."
Japan,2026,4,STR,Aston Martin,21,MEDIUM,4,0,4.003999999999962,0.0,0.9680000000000177,5013.6776648000005,4986.235,-27.442664800000784,22,21,0.2354476190476184,0.31960000000000094,stay_out,,,,,,no_actual_stop_reference,no_actual_stop_reference,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -27.44s, pit recovery probability: 0.24, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.21s."
Japan,2026,4,BOT,Cadillac,22,HARD,4,0,4.97199999999998,0.9680000000000177,999.0,5037.922976000001,4986.4400000000005,-51.482976000000235,22,22,0.9,0.29973333333333546,stay_out,25.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -51.48s, pit recovery probability: 0.90, stay-out overtake probability: 0.30. Undercut/cover pressure: 0.19s."
Japan,2026,5,PIA,McLaren,1,MEDIUM,5,0,87.43700000000001,0.0,1.1680000000000064,4742.832384800001,4716.1208,-26.71158480000122,7,3,0.26156190476190455,0.6246,stay_out,19.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -26.71s, pit recovery probability: 0.26, stay-out overtake probability: 0.62. Undercut/cover pressure: 0.18s."
Japan,2026,5,RUS,Mercedes,2,MEDIUM,5,0,88.60500000000002,1.1680000000000064,1.586999999999989,4715.2973342000005,4688.9387,-26.35863420000078,5,3,0.25870476190476166,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -26.36s, pit recovery probability: 0.26, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.30s."
Japan,2026,5,LEC,Ferrari,3,MEDIUM,5,0,90.19200000000001,1.586999999999989,0.8020000000000209,4759.3971287,4733.345600000001,-26.051528699999835,8,6,0.2558476190476188,0.31960000000000094,stay_out,18.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -26.05s, pit recovery probability: 0.26, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.37s."
Japan,2026,5,NOR,McLaren,4,MEDIUM,5,0,90.99400000000003,0.8020000000000209,0.5249999999999773,4757.246554,4731.545499999999,-25.701054000001022,8,6,0.252990476190476,0.31960000000000094,stay_out,17.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -25.70s, pit recovery probability: 0.25, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.48s."
Japan,2026,5,ANT,Mercedes,5,MEDIUM,5,0,91.519,0.5249999999999773,0.9759999999999991,4673.6598861,4648.1604,-25.499486100000468,5,3,0.2501333333333331,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -25.50s, pit recovery probability: 0.25, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.45s."
Japan,2026,5,HAM,Ferrari,6,MEDIUM,5,0,92.495,0.9759999999999991,2.133000000000038,4698.431865800001,4672.9673,-25.464565800000855,6,4,0.24727619047619026,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -25.46s, pit recovery probability: 0.25, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.24s."
Japan,2026,5,GAS,Alpine,7,MEDIUM,5,0,94.62800000000004,2.133000000000038,3.8769999999999527,4737.9590685,4712.5722,-25.386868500000674,9,5,0.24441904761904742,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -25.39s, pit recovery probability: 0.24, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.08s."
Japan,2026,5,VER,Red Bull Racing,8,MEDIUM,5,0,98.505,3.8769999999999527,0.6150000000000091,4738.093739000001,4713.124100000001,-24.969638999999916,10,6,0.24156190476190453,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Staying out gives the stronger projected race outcome. Net pit-now gain: -24.97s, pit recovery probability: 0.24, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.26s."
Japan,2026,5,LIN,Racing Bulls,9,MEDIUM,5,0,99.12,0.6150000000000091,0.20400000000000773,4822.454391900001,4798.005,-24.44939190000059,15,13,0.2387047619047617,0.31960000000000094,stay_out,19.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -24.45s, pit recovery probability: 0.24, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.54s."
Japan,2026,5,OCO,Haas F1 Team,10,MEDIUM,5,0,99.32400000000001,0.20400000000000773,0.76400000000001,4800.5121684000005,4776.102,-24.410168400000657,15,10,0.23584761904761886,0.31960000000000094,stay_out,20.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -24.41s, pit recovery probability: 0.24, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.50s."
Japan,2026,5,HAD,Red Bull Racing,11,MEDIUM,5,0,100.08800000000002,0.76400000000001,1.3319999999999936,4812.6488132,4788.107,-24.541813200000433,16,12,0.23299047619047597,0.31960000000000094,stay_out,20.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -24.54s, pit recovery probability: 0.23, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.37s."
Japan,2026,5,LAW,Racing Bulls,12,MEDIUM,5,0,101.42000000000002,1.3319999999999936,1.240000000000009,4750.1657380000015,4725.5830000000005,-24.582738000000973,12,9,0.23013333333333313,0.31960000000000094,stay_out,27.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -24.58s, pit recovery probability: 0.23, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.33s."
Japan,2026,5,COL,Alpine,13,MEDIUM,5,0,102.66000000000003,1.240000000000009,1.238999999999976,4829.5859054,4805.012000000001,-24.573905399999603,18,15,0.22727619047619024,0.31960000000000094,stay_out,18.0,,,,,no_signal_before_actual_stop,no_confirmed_signal_before_actual_stop,"Stay out is preferred for now because pit-cycle recovery odds are limited. Net pit-now gain: -24.57s, pit recovery probability: 0.23, stay-out overtake probability: 0.32. Undercut/cover pressure: 0.34s."
